EmployeeID,Age,Gender,Department,JobRole,MaritalStatus,YearsAtCompany,Attrition,YearsSinceLastPromotion,JobSatisfaction,JobInvolvement,YearsWithCurrManager,PerformanceRating,MonthlyIncome
5716,53,Male,Marketing,Sales Executive,Married,27,No,3,4,1,13,2,7014
5717,25,Male,Finance,Research Scientist,Divorced,10,No,14,1,1,6,2,10761
5718,44,Male,Marketing,Financial Advisor,Single,24,Yes,13,3,3,11,1,5418
5719,42,Male,Sales,Software Engineer,Single,7,No,9,3,3,12,2,11814
5720,28,Male,Sales,Research Scientist,Single,3,No,14,2,3,10,1,17733
5721,59,Male,HR,Software Engineer,Married,26,No,5,2,4,10,1,17968
5722,38,Female,R&D,Financial Advisor,Single,0,No,10,2,1,3,3,12526
5723,47,Female,Marketing,Financial Advisor,Married,6,No,14,3,4,4,2,7762
5724,54,Female,R&D,Research Scientist,Divorced,10,No,8,2,4,9,1,19763
5725,25,Male,Sales,Research Scientist,Single,19,No,0,2,4,13,1,16367
5726,52,Male,Finance,Marketing Coordinator,Divorced,20,Yes,9,4,1,5,4,7929
5727,55,Female,Marketing,Manager,Divorced,24,No,10,2,1,2,2,18315
5728,38,Female,Sales,Marketing Coordinator,Divorced,5,No,6,1,2,3,1,15908
5729,40,Male,Finance,Marketing Coordinator,Single,26,Yes,7,1,1,11,3,15731
5730,53,Male,Sales,Manager,Married,19,No,2,2,3,2,4,7197
5731,38,Female,Marketing,Marketing Coordinator,Single,13,No,2,4,3,1,3,16504
5732,20,Female,Sales,Data Analyst,Married,11,No,1,2,4,10,4,5895
5733,36,Female,IT,Manager,Single,11,No,1,3,1,9,1,12306
5734,55,Female,HR,Research Scientist,Divorced,21,No,2,2,2,5,1,7604
5735,43,Female,Marketing,Manager,Married,29,No,5,2,2,7,2,12678
5736,35,Male,Finance,Financial Advisor,Divorced,22,Yes,5,4,3,0,2,10425
5737,49,Female,R&D,HR Specialist,Single,27,No,10,3,2,0,4,6699
5738,57,Female,HR,Marketing Coordinator,Divorced,1,No,4,2,2,8,1,11728
5739,48,Female,Marketing,Research Scientist,Married,25,Yes,13,4,2,4,1,3999
5740,58,Male,Finance,Software Engineer,Married,15,Yes,7,4,1,1,2,2452
5741,55,Female,HR,HR Specialist,Married,12,No,11,2,3,1,1,19702
5742,55,Male,HR,Financial Advisor,Married,6,Yes,14,2,1,12,3,5713
5743,36,Female,R&D,Software Engineer,Divorced,19,Yes,5,2,4,9,4,4150
5744,55,Female,IT,HR Specialist,Divorced,17,Yes,2,4,1,13,2,15002
5745,30,Male,Marketing,Marketing Coordinator,Divorced,7,Yes,13,4,4,13,3,11699
5746,59,Female,HR,HR Specialist,Married,6,No,11,3,3,14,1,18340
5747,33,Male,Finance,Sales Executive,Divorced,20,No,14,4,4,11,1,15451
5748,27,Female,R&D,HR Specialist,Divorced,20,Yes,10,4,4,13,4,6461
5749,51,Male,R&D,Sales Executive,Married,12,No,1,4,3,2,3,2706
5750,52,Female,Marketing,Financial Advisor,Divorced,2,No,0,3,4,1,2,13995
5751,34,Male,HR,Sales Executive,Divorced,25,No,8,4,4,3,3,12493
5752,42,Male,Finance,Sales Executive,Divorced,8,No,14,1,2,8,3,15256
5753,21,Male,Finance,Sales Executive,Single,15,No,13,2,3,12,2,15747
5754,43,Male,Finance,HR Specialist,Single,0,No,3,3,2,7,1,18885
5755,38,Male,Marketing,Marketing Coordinator,Divorced,10,Yes,5,3,2,10,3,4073
5756,42,Male,HR,Financial Advisor,Divorced,9,No,5,3,1,10,2,14971
5757,25,Male,R&D,Manager,Married,17,No,1,1,4,8,3,11165
5758,22,Male,Finance,Research Scientist,Divorced,29,No,0,1,3,3,4,13077
5759,48,Male,IT,HR Specialist,Single,25,No,9,1,3,5,3,15143
5760,44,Female,Finance,Manager,Married,17,No,6,1,4,11,2,16822
5761,52,Female,IT,Financial Advisor,Single,14,No,7,1,3,13,4,3541
5762,33,Female,R&D,Research Scientist,Divorced,15,No,12,4,4,9,3,4522
5763,55,Male,HR,Manager,Married,3,Yes,8,4,3,6,4,19895
5764,39,Female,Finance,Research Scientist,Single,6,No,6,1,3,5,3,14776
5765,30,Female,HR,HR Specialist,Divorced,16,No,10,2,1,4,3,5334
5766,47,Male,HR,Sales Executive,Single,1,Yes,12,2,4,8,4,19792
5767,32,Female,HR,Software Engineer,Single,19,No,3,1,4,14,2,2817
5768,46,Male,Marketing,Marketing Coordinator,Single,10,No,7,3,4,8,4,15808
5769,27,Female,HR,Research Scientist,Single,17,No,1,2,3,8,2,10306
5770,44,Male,Marketing,HR Specialist,Divorced,16,No,6,1,3,14,3,6119
5771,59,Female,Marketing,Sales Executive,Married,17,No,2,4,2,0,3,14207
5772,52,Female,IT,Data Analyst,Single,12,No,11,2,3,14,3,8132
5773,40,Male,Marketing,Marketing Coordinator,Divorced,3,No,5,3,4,0,4,16613
5774,32,Female,HR,Manager,Single,23,No,5,2,1,1,4,6916
5775,57,Female,Finance,HR Specialist,Single,22,Yes,8,1,3,3,1,18748
5776,29,Male,IT,Software Engineer,Single,8,No,9,1,1,11,3,5169
5777,36,Male,Sales,Data Analyst,Married,19,No,14,1,4,14,1,10326
5778,23,Male,Finance,Software Engineer,Divorced,21,No,1,2,2,6,4,3355
5779,39,Female,IT,Data Analyst,Single,2,No,8,4,4,12,1,6819
5780,50,Female,HR,HR Specialist,Single,6,No,7,1,2,11,3,16499
5781,25,Male,Marketing,Research Scientist,Single,26,No,14,1,3,13,2,9231
5782,44,Female,Finance,Data Analyst,Single,23,No,10,3,4,13,3,11339
5783,47,Male,Marketing,Marketing Coordinator,Single,29,No,10,4,4,9,1,16463
5784,21,Female,R&D,HR Specialist,Married,21,No,4,2,2,14,2,5377
5785,42,Female,HR,HR Specialist,Single,4,No,11,2,2,1,2,4175
5786,28,Female,Marketing,Software Engineer,Single,27,No,11,2,4,4,4,9109
5787,32,Male,IT,Marketing Coordinator,Married,5,No,9,4,1,0,1,14741
5788,50,Female,HR,Data Analyst,Single,21,No,10,4,3,2,2,9452
5789,26,Male,Finance,Data Analyst,Married,4,Yes,12,3,1,9,2,8576
5790,41,Male,Marketing,Marketing Coordinator,Married,4,No,1,2,3,12,2,2936
5791,21,Male,R&D,Software Engineer,Married,13,No,2,2,4,2,3,13727
5792,45,Male,IT,Financial Advisor,Married,2,No,1,2,2,0,1,3330
5793,42,Male,R&D,Marketing Coordinator,Divorced,5,No,4,2,4,7,4,7780
5794,36,Female,HR,Sales Executive,Single,1,No,6,4,1,2,1,10601
5795,56,Female,R&D,Marketing Coordinator,Single,13,No,3,4,4,12,4,9690
5796,59,Male,HR,Sales Executive,Married,16,No,10,4,2,8,1,19842
5797,33,Female,Sales,Software Engineer,Divorced,5,No,4,1,2,1,2,14505
5798,50,Female,HR,Research Scientist,Single,26,No,4,1,1,1,1,14482
5799,46,Male,Sales,Research Scientist,Single,20,No,4,4,1,4,3,14450
5800,53,Female,Finance,Software Engineer,Divorced,27,Yes,13,4,1,11,4,16415
5801,25,Female,Sales,Research Scientist,Single,28,Yes,5,4,2,6,4,18145
5802,32,Female,Finance,Data Analyst,Divorced,1,Yes,1,4,1,4,2,13258
5803,37,Female,Finance,Software Engineer,Divorced,22,No,0,1,2,8,1,6282
5804,43,Male,IT,Research Scientist,Single,2,No,9,4,1,2,2,17794
5805,45,Male,IT,Manager,Married,28,Yes,6,1,4,6,4,15430
5806,31,Female,Sales,Sales Executive,Married,28,Yes,5,2,2,11,2,19326
5807,23,Female,R&D,Sales Executive,Single,26,No,9,2,4,5,1,9349
5808,57,Male,Finance,Software Engineer,Divorced,2,No,9,3,4,13,4,18647
5809,29,Female,HR,Financial Advisor,Single,21,No,8,4,4,5,1,5427
5810,26,Female,IT,Research Scientist,Married,1,No,9,1,2,11,1,14828
5811,41,Male,HR,Research Scientist,Single,18,No,9,3,2,6,1,17254
5812,44,Female,Finance,Data Analyst,Single,2,Yes,4,3,3,6,4,12746
5813,23,Female,Sales,Data Analyst,Married,9,No,11,4,4,5,2,12953
5814,27,Female,IT,Data Analyst,Divorced,10,No,4,2,3,4,1,9491
5815,33,Female,Finance,Software Engineer,Single,14,No,8,3,3,10,3,8482
5816,59,Male,IT,Manager,Single,0,No,3,4,1,7,1,5872
5817,56,Female,IT,Sales Executive,Single,16,No,4,3,3,13,4,6594
5818,54,Female,Finance,HR Specialist,Single,7,No,7,1,4,6,4,14278
5819,46,Female,HR,Data Analyst,Married,2,No,12,2,3,0,2,10342
5820,25,Male,IT,Research Scientist,Married,13,No,5,2,1,0,3,17943
5821,41,Female,IT,Sales Executive,Divorced,18,No,6,2,1,11,2,4230
5822,35,Male,IT,Research Scientist,Divorced,24,Yes,7,1,4,9,1,6560
5823,39,Male,Finance,Data Analyst,Single,27,No,8,3,1,9,1,16672
5824,48,Female,Finance,Data Analyst,Single,0,No,3,3,3,9,4,6637
5825,27,Female,Finance,Research Scientist,Single,1,No,0,4,4,12,3,14038
5826,47,Male,HR,Sales Executive,Divorced,23,No,1,2,4,12,1,10215
5827,23,Male,HR,Financial Advisor,Divorced,0,Yes,5,2,4,1,1,4025
5828,50,Male,HR,Data Analyst,Single,17,No,6,2,3,7,2,9185
5829,54,Male,Marketing,Software Engineer,Single,8,No,13,1,2,8,1,11122
5830,36,Male,Sales,Data Analyst,Single,28,Yes,12,2,1,7,3,6693
5831,20,Female,HR,Marketing Coordinator,Married,23,No,9,3,4,13,4,6689
5832,34,Male,R&D,Data Analyst,Single,27,No,3,1,2,11,3,14229
5833,59,Female,HR,Data Analyst,Married,15,No,1,2,1,14,4,9353
5834,49,Female,Sales,Manager,Married,29,Yes,5,1,4,4,2,5522
5835,47,Male,Sales,Marketing Coordinator,Single,4,No,10,1,1,9,2,7931
5836,24,Male,Marketing,Financial Advisor,Single,6,No,6,4,1,3,1,4622
5837,35,Female,Finance,Data Analyst,Divorced,29,Yes,14,2,3,4,3,18770
5838,22,Male,R&D,Sales Executive,Married,12,No,11,2,4,4,3,16131
5839,51,Female,R&D,Software Engineer,Single,18,No,4,3,3,9,3,6677
5840,52,Male,Marketing,Financial Advisor,Married,19,No,2,4,2,11,2,8771
5841,53,Female,HR,Software Engineer,Single,25,No,3,4,2,1,1,15295
5842,24,Male,Finance,Research Scientist,Divorced,21,No,1,1,3,1,4,19773
5843,22,Male,Marketing,Data Analyst,Single,26,No,0,1,3,14,2,12180
5844,41,Female,Marketing,HR Specialist,Married,22,No,8,3,3,1,4,9970
5845,36,Female,R&D,Sales Executive,Single,23,No,13,2,2,11,1,9491
5846,34,Male,HR,Software Engineer,Divorced,11,No,12,2,2,5,4,3867
5847,45,Male,Finance,HR Specialist,Divorced,22,Yes,12,3,2,14,4,13098
5848,20,Male,Marketing,Research Scientist,Divorced,29,No,4,2,4,6,4,9921
5849,50,Male,Marketing,Sales Executive,Divorced,22,No,2,1,1,10,1,17026
5850,55,Female,IT,Financial Advisor,Married,18,No,14,4,4,7,4,6739
5851,54,Male,IT,Financial Advisor,Divorced,29,No,12,1,3,3,4,9785
5852,40,Female,HR,Financial Advisor,Married,26,No,9,1,4,3,1,3122
5853,28,Female,HR,Software Engineer,Married,6,No,7,3,4,8,4,9456
5854,56,Female,R&D,HR Specialist,Single,27,No,10,1,2,0,1,8425
5855,41,Male,Sales,HR Specialist,Divorced,19,No,14,2,4,1,4,9042
5856,38,Female,Finance,Manager,Married,0,No,1,2,2,9,3,14936
5857,20,Male,Marketing,Marketing Coordinator,Divorced,12,No,5,1,3,8,3,10410
5858,22,Male,R&D,Marketing Coordinator,Divorced,20,No,5,3,1,13,4,2193
5859,51,Male,IT,Marketing Coordinator,Married,25,No,2,3,3,14,3,8556
5860,29,Female,Sales,Sales Executive,Divorced,18,No,0,2,4,9,3,12555
5861,41,Female,HR,Software Engineer,Single,28,No,14,3,2,0,2,5441
5862,53,Male,Sales,Marketing Coordinator,Married,25,No,14,1,1,11,1,6711
5863,32,Male,IT,Sales Executive,Divorced,11,No,9,3,4,11,1,17323
5864,47,Female,IT,Financial Advisor,Married,29,No,12,2,1,2,3,13628
5865,35,Female,Marketing,Software Engineer,Single,17,No,0,3,4,10,1,12295
5866,30,Female,Marketing,Financial Advisor,Divorced,23,Yes,9,1,2,3,3,15195
5867,35,Female,R&D,Data Analyst,Divorced,11,No,0,4,3,10,3,11079
5868,55,Female,R&D,Research Scientist,Single,2,No,3,1,2,8,3,4312
5869,32,Male,R&D,Financial Advisor,Single,27,No,0,1,1,4,4,8906
5870,40,Female,R&D,Marketing Coordinator,Divorced,0,No,8,1,4,3,3,19634
5871,38,Female,Marketing,HR Specialist,Divorced,19,No,8,1,2,3,2,6732
5872,32,Male,Sales,Software Engineer,Single,10,No,7,3,1,6,2,8089
5873,35,Male,R&D,Research Scientist,Married,16,No,13,4,3,13,2,9611
5874,59,Female,R&D,Research Scientist,Married,0,Yes,1,3,4,14,3,12142
5875,31,Female,Marketing,Data Analyst,Divorced,1,No,11,2,1,7,2,8711
5876,21,Male,Finance,Research Scientist,Divorced,26,No,4,4,1,12,2,11770
5877,59,Male,Sales,Manager,Married,4,No,7,3,4,11,1,9795
5878,38,Female,Sales,HR Specialist,Single,6,No,3,3,3,7,2,7185
5879,27,Female,Sales,Sales Executive,Married,7,No,7,3,3,3,3,2726
5880,52,Male,Sales,Financial Advisor,Married,17,No,3,3,2,12,3,11524
5881,58,Male,Marketing,Financial Advisor,Divorced,12,No,3,2,2,6,2,3443
5882,26,Female,R&D,Marketing Coordinator,Divorced,9,No,8,3,1,10,4,5582
5883,56,Male,R&D,Sales Executive,Divorced,4,No,3,2,1,5,1,17499
5884,28,Male,R&D,HR Specialist,Married,29,No,8,4,4,6,3,2712
5885,35,Female,IT,HR Specialist,Single,19,Yes,9,3,3,4,4,7930
5886,57,Female,HR,Research Scientist,Married,18,No,7,2,4,4,1,3472
5887,20,Male,Sales,HR Specialist,Single,14,No,1,4,1,1,1,11629
5888,21,Male,R&D,HR Specialist,Divorced,8,No,12,2,1,10,1,11553
5889,48,Male,IT,Data Analyst,Married,23,No,1,3,4,14,1,12455
5890,43,Female,R&D,Research Scientist,Divorced,16,No,14,3,2,13,4,16896
5891,57,Female,R&D,HR Specialist,Single,22,No,4,1,4,6,4,7644
5892,56,Male,Sales,HR Specialist,Married,19,No,8,3,3,1,4,5187
5893,30,Male,Marketing,Data Analyst,Single,14,No,0,3,2,10,4,2798
5894,36,Female,Sales,Financial Advisor,Single,18,No,5,3,4,4,3,10324
5895,52,Female,R&D,Research Scientist,Single,9,No,0,2,4,14,3,19402
5896,52,Female,Finance,HR Specialist,Married,6,No,0,3,4,2,2,19674
5897,23,Female,HR,Sales Executive,Divorced,8,No,14,3,2,10,4,17660
5898,44,Male,Marketing,Manager,Divorced,11,No,7,4,1,3,3,10889
5899,27,Male,IT,Marketing Coordinator,Divorced,7,No,10,1,3,6,2,15771
5900,46,Male,IT,Data Analyst,Divorced,7,Yes,9,4,1,2,3,2648
5901,41,Female,Marketing,Software Engineer,Divorced,12,No,9,4,4,4,4,7885
5902,39,Female,Finance,Software Engineer,Married,15,No,1,2,1,4,1,11630
5903,34,Male,HR,Research Scientist,Divorced,29,No,5,3,2,8,1,10272
5904,40,Male,Sales,Financial Advisor,Divorced,26,Yes,6,4,3,5,2,2284
5905,31,Female,Finance,Manager,Divorced,12,Yes,9,4,3,8,1,9888
5906,43,Female,Finance,Software Engineer,Single,24,No,1,4,1,12,4,3877
5907,27,Female,IT,Data Analyst,Divorced,22,No,6,4,2,11,4,4030
5908,21,Female,Sales,Data Analyst,Divorced,9,No,8,1,4,10,4,14308
5909,58,Male,HR,Sales Executive,Single,2,No,9,1,4,5,3,5166
5910,34,Female,Finance,Manager,Single,14,No,3,3,4,14,1,3220
5911,25,Female,Sales,Software Engineer,Single,0,No,0,2,4,13,1,9145
5912,50,Male,R&D,Software Engineer,Single,10,No,4,4,4,12,4,16979
5913,42,Female,IT,HR Specialist,Single,26,No,14,2,2,7,3,18722
5914,24,Male,HR,HR Specialist,Married,0,No,11,3,3,4,3,5753
5915,25,Female,HR,Manager,Divorced,0,No,12,2,1,10,3,2311
5916,54,Male,Finance,Manager,Single,20,No,6,2,4,9,2,5472
5917,34,Male,IT,HR Specialist,Single,15,No,0,4,1,7,3,6902
5918,22,Male,Sales,Marketing Coordinator,Married,29,No,10,1,2,1,1,2440
5919,51,Male,Sales,Data Analyst,Divorced,4,No,14,4,4,6,3,7804
5920,50,Female,R&D,Data Analyst,Single,19,Yes,14,2,3,9,2,14796
5921,26,Male,Sales,Marketing Coordinator,Single,5,No,8,2,2,12,4,3636
5922,54,Female,HR,Research Scientist,Single,17,No,6,2,1,8,2,14925
5923,54,Female,R&D,Marketing Coordinator,Divorced,23,No,8,4,3,5,3,18145
5924,34,Female,R&D,Sales Executive,Single,0,No,10,1,1,3,4,4539
5925,30,Female,IT,Financial Advisor,Single,16,No,7,1,4,6,2,15283
5926,24,Female,R&D,Sales Executive,Divorced,26,No,7,4,1,3,3,13207
5927,22,Female,IT,Marketing Coordinator,Single,12,No,8,4,2,1,3,10095
5928,38,Female,Sales,Data Analyst,Divorced,10,No,2,4,3,2,1,15242
5929,41,Female,HR,Manager,Married,22,No,5,1,2,7,1,17255
5930,55,Male,R&D,Marketing Coordinator,Divorced,14,No,1,2,1,5,1,10307
5931,32,Male,Marketing,Software Engineer,Divorced,7,Yes,11,3,4,7,3,6020
5932,21,Female,IT,Data Analyst,Divorced,14,No,10,2,4,1,4,4692
5933,52,Male,Finance,Marketing Coordinator,Married,17,No,6,2,2,0,4,17847
5934,24,Female,IT,Sales Executive,Single,14,No,1,1,4,9,1,9075
5935,28,Female,Sales,HR Specialist,Married,21,No,13,1,1,1,1,15438
5936,57,Female,R&D,Research Scientist,Single,4,No,9,3,3,1,3,15349
5937,28,Female,Sales,Financial Advisor,Divorced,16,No,3,4,3,6,4,13461
5938,20,Male,IT,HR Specialist,Single,5,No,5,3,4,4,4,10882
5939,38,Female,HR,Data Analyst,Married,9,Yes,9,3,4,4,4,13254
5940,21,Male,Finance,Software Engineer,Married,4,No,5,1,1,13,4,6897
5941,28,Male,R&D,Sales Executive,Single,3,No,4,4,2,9,4,10347
5942,34,Male,Finance,Marketing Coordinator,Divorced,26,Yes,1,2,3,14,1,16668
5943,56,Male,IT,Financial Advisor,Married,29,No,7,4,3,8,1,17744
5944,58,Male,HR,Research Scientist,Single,6,No,3,2,4,10,3,17776
5945,46,Female,HR,HR Specialist,Divorced,6,No,1,1,2,10,2,18347
5946,36,Female,IT,Research Scientist,Single,23,No,7,3,1,9,2,4366
5947,55,Female,IT,Research Scientist,Divorced,5,No,4,2,1,7,4,13646
5948,30,Female,Sales,Software Engineer,Married,27,No,7,1,2,14,2,13295
5949,47,Male,Marketing,Manager,Married,5,No,4,3,1,12,2,19693
5950,33,Male,R&D,Data Analyst,Divorced,22,No,12,4,2,1,3,14208
5951,43,Male,HR,Financial Advisor,Married,19,No,5,3,4,1,4,18561
5952,20,Female,Finance,Research Scientist,Married,6,Yes,4,1,2,10,1,18890
5953,56,Female,HR,Marketing Coordinator,Married,29,Yes,11,3,4,10,4,4977
5954,54,Female,R&D,HR Specialist,Single,27,No,4,2,4,13,4,15209
5955,51,Female,HR,Marketing Coordinator,Married,10,No,9,1,3,6,2,13564
5956,29,Female,Sales,Research Scientist,Married,3,No,2,2,1,12,4,9061
5957,21,Female,IT,Financial Advisor,Single,18,No,4,4,2,1,3,11363
5958,34,Male,IT,Software Engineer,Divorced,3,No,1,3,2,2,4,4754
5959,33,Female,Sales,Sales Executive,Single,9,No,5,3,2,8,2,10428
5960,30,Male,HR,Manager,Single,10,No,2,4,2,0,1,2843
5961,26,Female,Marketing,Software Engineer,Married,2,No,9,2,4,6,2,3737
5962,46,Male,Marketing,Marketing Coordinator,Married,19,Yes,10,4,1,9,2,17270
5963,52,Male,Sales,Data Analyst,Single,16,Yes,10,3,2,7,4,19527
5964,28,Female,Finance,Financial Advisor,Married,25,Yes,0,2,2,13,2,5412
5965,56,Female,R&D,HR Specialist,Divorced,3,No,12,4,2,12,2,11986
5966,46,Female,R&D,Data Analyst,Single,8,Yes,8,1,1,3,4,16373
5967,41,Female,Finance,Marketing Coordinator,Single,1,No,5,4,2,1,2,11020
5968,55,Female,Marketing,Marketing Coordinator,Single,12,No,14,3,4,5,3,19178
5969,21,Female,Marketing,Sales Executive,Married,27,No,8,3,4,6,1,7070
5970,25,Female,IT,Financial Advisor,Divorced,1,No,5,1,1,1,1,5289
5971,52,Male,R&D,Manager,Married,3,No,12,1,1,9,1,5677
5972,40,Male,IT,Manager,Single,5,No,13,4,3,8,4,14632
5973,50,Male,IT,Software Engineer,Single,9,No,6,1,4,10,1,7821
5974,29,Male,HR,HR Specialist,Single,21,No,9,3,1,4,2,10800
5975,54,Male,Finance,Software Engineer,Divorced,10,No,12,3,2,13,1,8863
5976,59,Female,R&D,Marketing Coordinator,Single,13,No,4,3,2,9,4,3941
5977,37,Female,HR,Financial Advisor,Married,18,No,7,1,3,2,4,13241
5978,48,Male,Marketing,HR Specialist,Married,8,No,1,1,4,14,4,18158
5979,58,Male,IT,HR Specialist,Single,28,No,3,1,4,8,4,5165
5980,50,Female,Finance,HR Specialist,Married,11,No,13,4,2,9,2,15349
5981,44,Female,R&D,Manager,Divorced,27,No,4,4,4,8,1,19033
5982,27,Female,R&D,Manager,Divorced,7,No,11,2,1,8,2,17657
5983,31,Female,HR,Research Scientist,Divorced,22,Yes,11,2,3,10,2,9333
5984,51,Female,HR,Financial Advisor,Married,29,No,2,3,2,12,1,12148
5985,46,Male,IT,Sales Executive,Single,13,No,13,4,3,11,4,19734
5986,40,Male,Sales,Research Scientist,Divorced,1,No,12,1,4,13,3,13296
5987,20,Female,HR,Software Engineer,Married,5,No,1,3,3,0,3,12249
5988,31,Female,IT,HR Specialist,Single,4,No,1,1,4,13,4,19833
5989,48,Female,R&D,Financial Advisor,Married,12,No,0,2,4,10,2,10008
5990,26,Male,Finance,Financial Advisor,Divorced,21,No,9,2,2,1,3,7807
5991,34,Female,IT,Research Scientist,Married,1,No,6,3,2,12,4,17879
5992,59,Male,Finance,Data Analyst,Married,21,No,13,1,1,4,1,13195
5993,29,Female,Marketing,Marketing Coordinator,Married,4,No,5,1,2,1,2,3711
5994,42,Female,R&D,Sales Executive,Divorced,3,No,7,2,1,2,2,5242
5995,41,Female,R&D,Sales Executive,Married,16,No,12,1,2,9,2,6626
5996,34,Female,IT,Data Analyst,Single,14,No,5,2,2,8,2,8928
5997,41,Male,Finance,Marketing Coordinator,Divorced,22,No,5,4,4,3,1,5147
5998,22,Male,IT,Research Scientist,Single,7,No,6,3,2,2,1,18939
5999,29,Male,R&D,HR Specialist,Single,21,No,1,4,2,8,4,2023
6000,24,Female,Finance,Data Analyst,Married,22,No,1,3,2,8,2,4266
6001,59,Male,IT,Manager,Married,11,No,9,1,2,7,4,7043
6002,37,Male,IT,Data Analyst,Married,19,No,4,4,2,2,4,4868
6003,52,Male,Marketing,Research Scientist,Single,24,No,2,4,2,3,4,17388
6004,54,Male,Marketing,Manager,Divorced,15,No,3,4,1,3,2,14975
6005,42,Male,Finance,Sales Executive,Divorced,6,No,14,1,4,13,4,11854
6006,26,Female,HR,Sales Executive,Single,16,No,0,1,2,10,2,7041
6007,22,Female,IT,HR Specialist,Married,15,No,11,3,4,6,4,12889
6008,42,Male,HR,HR Specialist,Married,26,No,2,3,2,4,2,15055
6009,48,Male,HR,Data Analyst,Divorced,16,Yes,0,3,1,9,4,16301
6010,50,Female,IT,Sales Executive,Married,12,No,14,4,1,12,1,7669
6011,40,Male,HR,Marketing Coordinator,Divorced,21,No,8,4,2,10,3,17440
6012,22,Male,HR,Sales Executive,Married,16,No,3,4,1,9,3,10924
6013,35,Female,Sales,Software Engineer,Single,3,No,8,1,4,7,3,17847
6014,50,Female,R&D,Data Analyst,Married,27,No,12,1,2,11,4,7015
6015,30,Female,R&D,Data Analyst,Single,2,No,11,1,3,10,2,3087
6016,38,Female,Finance,HR Specialist,Single,27,No,6,3,4,9,4,13052
6017,27,Female,HR,HR Specialist,Divorced,22,No,11,3,3,0,2,16444
6018,21,Female,HR,Sales Executive,Divorced,10,No,2,1,3,14,1,2184
6019,57,Male,Marketing,HR Specialist,Married,8,No,13,2,2,0,2,18640
6020,32,Male,Marketing,Marketing Coordinator,Divorced,29,No,0,4,4,9,4,8035
6021,21,Male,Marketing,Manager,Single,17,No,5,1,2,2,4,2306
6022,55,Male,Sales,Research Scientist,Married,6,Yes,2,2,1,4,4,10903
6023,32,Female,HR,Research Scientist,Divorced,21,No,11,1,4,12,1,19998
6024,38,Female,HR,Financial Advisor,Single,26,Yes,9,3,1,13,3,2651
6025,30,Female,Marketing,Marketing Coordinator,Single,16,No,11,4,2,2,3,16170
6026,56,Female,HR,Data Analyst,Single,8,Yes,6,3,4,14,2,18891
6027,56,Male,Marketing,Manager,Married,28,No,12,2,3,8,3,16170
6028,48,Female,R&D,HR Specialist,Married,11,No,12,4,1,8,1,16462
6029,21,Female,HR,Marketing Coordinator,Single,26,No,11,4,2,3,2,9682
6030,42,Female,Sales,Software Engineer,Married,9,No,9,2,3,7,2,16630
6031,41,Female,R&D,Manager,Married,8,No,14,3,3,1,2,7813
6032,47,Female,IT,Financial Advisor,Married,19,Yes,12,2,3,2,3,16807
6033,20,Female,Marketing,Software Engineer,Single,2,No,9,4,3,7,4,2218
6034,23,Female,R&D,Marketing Coordinator,Married,26,No,4,2,2,11,2,16755
6035,31,Male,IT,Research Scientist,Single,22,Yes,2,3,4,4,3,17790
6036,20,Female,R&D,Research Scientist,Divorced,22,No,3,3,4,4,1,13104
6037,31,Female,IT,Software Engineer,Married,24,Yes,14,4,1,6,1,16524
6038,44,Female,R&D,HR Specialist,Married,18,No,12,2,4,2,2,6588
6039,49,Female,HR,Manager,Single,14,No,2,1,4,8,3,6369
6040,34,Male,HR,Sales Executive,Single,26,Yes,12,2,1,4,3,4566
6041,51,Male,Finance,Data Analyst,Married,12,No,5,4,4,11,1,2247
6042,34,Female,Marketing,Sales Executive,Married,8,No,5,4,4,13,3,4093
6043,50,Male,R&D,HR Specialist,Divorced,28,Yes,7,1,1,3,2,10894
6044,27,Female,Sales,Financial Advisor,Divorced,24,No,13,4,4,6,3,16274
6045,47,Male,IT,Financial Advisor,Single,12,No,13,4,4,12,3,11563
6046,59,Female,Sales,Financial Advisor,Married,29,No,2,1,3,9,2,14680
6047,21,Female,R&D,Marketing Coordinator,Single,7,Yes,7,1,3,5,2,16659
6048,31,Female,Marketing,Financial Advisor,Married,16,Yes,7,4,1,6,1,10341
6049,29,Male,HR,HR Specialist,Divorced,18,No,4,3,2,1,1,16094
6050,42,Male,Finance,Data Analyst,Divorced,3,No,4,4,1,5,2,7996
6051,46,Female,IT,Financial Advisor,Divorced,17,No,5,1,4,3,2,19164
6052,33,Male,Sales,Research Scientist,Single,29,Yes,2,2,4,9,3,18547
6053,40,Male,Finance,HR Specialist,Married,29,Yes,0,2,1,6,4,12452
6054,20,Male,Sales,HR Specialist,Divorced,10,No,2,4,3,0,2,8211
